Parcela,Fecha,dias,ndvi,gndvi,cire,ndre1,ndre,ndmi,msi,temp,dia_x,reconstruida_temp,ajustados_temp,srf,dia_y,reconstruida_srf,ajustados_srf,precip,precip_acum,et,dia,reconstruida_et,ajustados_et,et_acum,et_acum_ajustados,rh12,rh12_holtwin_predicts,kc,etc,etc_acum
3,2022-03-02,1.0,0.2290512243,0.3020746112,0.1149573868,0.067533419,0.1251743331,-0.1209703303,1.292430033,294.44476,792,293.4866809768607,296.0670499274301,20769782.0,792,18302881.216541097,17909805.703308925,0.21,0.21,4.3141017,792,3.874946251361188,4.207197005203168,4.3141017,4.207197005203168,48.178566,44.58319760594259,0.433408907945,1.869770106560668,1.869770106560668
3,2022-03-03,2.0,0.2330279730999999,0.3044244836999999,0.1297355779,0.0705692471,0.1281903642,-0.1185430019,1.2874199577,296.08466,793,295.1022925571037,296.13925401301566,15863527.0,793,19233924.717200723,17997324.671629097,1.22,1.43,3.8488011,793,4.164519721128387,4.2348048376349565,8.162902800000001,8.442001842838124,49.795933,40.2041888084717,0.43798216906499987,1.6857062540777576,3.5554763606384254
3,2022-03-04,3.0,0.2369869513,0.306764151,0.1444422075999999,0.0735906272,0.1311923569,-0.1161258095,1.2824310870000002,296.37115,794,296.6797651848083,296.2122523676362,15553710.0,794,19815818.813529298,18085407.59853407,0.78,2.21,3.7441578,794,4.430110730591576,4.26252153841808,11.907060600000001,12.704523381256204,52.970963,43.09166874294134,0.44253499399499996,1.6569208495393322,5.212397210177757
3,2022-03-05,4.0,0.2409281589,0.3090936131,0.1590772759,0.0765975592999999,0.1341803111999999,-0.1137187531,1.2774634209000002,297.72253,795,297.82334106162585,296.286023092235,22281032.0,795,19964262.63891569,18174027.801742274,0.0,2.21,4.9870586,795,4.630519498983367,4.290338789333509,16.894119200000002,16.994862170589712,45.670628,53.6702827047726,0.447067382735,2.2295512358480734,7.4419484460258305
3,2022-03-06,5.0,0.2448515959,0.31141287,0.1736407828,0.0795900434,0.1371542271,-0.1113218327,1.2725169594,298.80515,796,298.26068663380016,296.360544056049,22152396.0,796,19736466.537540663,18263158.43621917,0.12,2.33,5.074271,796,4.744461631327953,4.318248241985534,21.9683902,21.31311041257525,50.792988,42.7577814738749,0.45157933528499994,2.291435925235952,9.733384371261783
3,2022-03-07,6.0,0.2487572622999999,0.3137219217,0.1881327283,0.0825680795,0.1401141046,-0.1089350483,1.2675917025,297.1718,797,297.9153785995062,296.43579290324806,21201036.0,797,19316231.93661693,18352772.50230923,0.08,2.41,5.421426,797,4.775857808383598,4.346241520307245,27.389816200000002,25.65935193288249,47.917034,53.159327301619655,0.45607085164499983,2.472554372950345,12.205938744212128
3,2022-03-08,7.0,0.2526451581,0.3160207681999999,0.2025531124,0.0855316676,0.1430599437,-0.1065583999,1.2626876502000002,295.3288,798,296.9227439098198,296.5117470596415,17578700.0,798,18956211.880889613,18442842.85391469,0.03,2.44,4.0980268,798,4.751718863277156,4.374310223074334,31.487843,30.033662155956826,47.52329,56.467112993618166,0.460541931815,1.8873131791016429,14.09325192331377
3,2022-03-09,8.0,0.2565152833,0.3183094095,0.2169019351,0.0884808077,0.1459917444,-0.1041918875,1.2578048025000002,294.2016,799,295.58624150763404,296.5883837394501,13057343.0,799,18894391.930015773,18533342.20671874,0.89,3.33,3.402782,799,4.713223322987274,4.402445926426421,34.890625,34.43610808238325,47.73457,45.14919810428696,0.464992575795,1.5822683670488618,15.675520290362632
3,2022-03-10,9.0,0.2603676379,0.3205878456,0.2311791964,0.0914154998,0.1489095067,-0.1018355111,1.2529431594,297.02637,800,294.28900747707024,296.66567995214206,23137730.0,800,19271707.059124306,18624243.14645056,0.01,3.34,5.1094766,800,4.702716047378897,4.430640186395199,40.0001016,38.86674826877845,48.04084,45.119608443944806,0.469422783585,2.3985047282344216,18.074025018597055
3,2022-03-11,10.0,0.2642022219,0.3228560765,0.2453848963,0.0943357438999999,0.1518132306,-0.0994892707,1.2481027209000002,298.5966,801,293.38757015359704,296.7436125093295,23860068.0,801,20078837.25302968,18715518.137189686,0.04,3.38,6.665742,801,4.75064283296912,4.458884541438595,46.6658436,43.32563281021704,40.507572,44.76877569465717,0.473832555185,3.1584455640639724,21.232470582661026
3,2022-03-12,11.0,0.2680190353,0.3251141022,0.2595190348,0.0972415399999999,0.1547029161,-0.0971531663,1.243283487,289.0215,802,293.11853642089267,296.8221580317254,14537788.0,802,21151720.2439618,18807139.529707283,0.02,3.4,4.15014,802,4.866451401790875,4.487170514980214,50.8159836,47.81280332519726,26.21767,44.62563616565681,0.478221890595,1.9846877970339334,23.21715837969496
3,2022-03-13,12.0,0.2718180780999999,0.3273619227,0.2735816118999999,0.1001328881,0.1575785632,-0.0948271979,1.2384854577000002,289.96417,803,293.54353476869505,296.90129295615674,23858556.0,803,22219647.31238058,18899079.569841683,0.0,3.4,4.30054,803,5.036220941693477,4.515489617953289,55.1165236,52.328292943150544,38.296356,38.58217573706104,0.4825907898149999,2.0754009952309995,25.29255937492596
3,2022-03-14,13.0,0.2755993503,0.3295995379999999,0.2875726276,0.1030097882,0.1604401718999999,-0.0925113655,1.233708633,295.40613,804,294.54507345785225,296.98099354263354,23812540.0,804,22992062.717024323,18991310.40690576,0.0,3.4,4.9675083,804,5.227637497668512,4.543833351348395,60.0840319,56.87212629449894,37.61675,42.72196314568952,0.48693925284499995,2.418874780103336,27.7114341550293
3,2022-03-15,14.0,0.2793628519,0.3318269481,0.3014920819,0.1058722403,0.1632877422,-0.0902056691,1.2289530129,297.43347,805,295.8705060487636,297.06123588147074,23847872.0,805,23256416.550067704,19083804.10212352,0.0,3.4,5.6643715,805,5.400606389167802,4.572193208764125,65.7484034,61.44431950326307,21.783228,33.83456966721898,0.49126727968499995,2.7827203779302425,30.49415453295954
3,2022-03-16,15.0,0.2831085828999999,0.334044153,0.3153399748,0.1087202444,0.1661212741,-0.0879101087,1.2242185974000002,296.61542,806,297.2078679183425,297.141995900461,24291130.0,806,22954537.53311685,19176532.637093365,-0.0,3.4,5.572387,806,5.520039756497781,4.60056067896,71.3207904,66.04488018222307,24.670774,25.964434122402626,0.4955748703349999,2.7615349649814394,33.25568949794098
3,2022-03-17,16.0,0.2868365432999999,0.3362511527,0.3291163063,0.1115538005,0.1689407675999999,-0.0856246843,1.2195053865,300.66418,807,298.2698521164681,297.2232493720959,24210552.0,807,22211010.341213536,19269467.92227552,0.03,3.43,6.4403524,807,5.566740770836858,4.628927248410826,77.7611428,70.6738074306339,33.411644,22.50160424294053,0.49986202479499986,3.219287591057337,36.474977088998315
3,2022-03-18,17.0,0.2905467331,0.3384479472,0.3428210764,0.1143729085999999,0.1717462227,-0.0833493959,1.2148133802,299.24838,808,298.86237540816165,297.3049719208345,23491128.0,808,21302271.37829636,19362581.805500943,0.0,3.43,6.19679,808,5.543012144248718,4.65728440386174,83.95793280000001,75.33109183449564,22.985197,21.09657960442144,0.504128743065,3.1239799537377615,39.598957042736075
3,2022-03-19,18.0,0.2942391523,0.3406345365,0.3564542851,0.1171775687,0.1745376394,-0.0810842435,1.2101425785000002,296.53964,809,298.9212436604923,297.38713903041537,12042398.0,809,20574654.250713404,19455846.08049928,0.0,3.43,3.8458648,809,5.471394236852839,4.685623634883158,87.80379760000001,80.0167154693788,22.940678,29.91977287073833,0.508375025145,1.9551416144042704,41.554098657140344
3,2022-03-20,19.0,0.2979138008999999,0.3428109206,0.3700159323999999,0.1199677807999999,0.1773150177,-0.0788292271,1.2054929814000002,296.5568,810,298.5114768662764,297.46972605121186,16803208.0,810,20336883.058508635,19549232.49544316,0.03,3.4599999999999995,4.210326,810,5.387185739731439,4.713936436424912,92.0141236,84.73065190580371,43.77829,40.34610043232188,0.5126008710349998,2.158216774941307,43.71231543208165
3,2022-03-21,20.0,0.3015706789,0.3449770995,0.3835060183,0.1227435449,0.1800783576,-0.0765843467,1.2008645889,299.41147,811,297.79504887049546,297.55270820762627,24436178.0,811,20761600.564608373,19642712.761506267,0.0,3.4599999999999995,6.1830025,811,5.3273698996845,4.742214311368731,98.1971261,89.47286621717244,39.658623,32.05837941033504,0.516806280735,3.195414525800207,46.90772995788186
3,2022-03-22,21.0,0.3052097862999999,0.3471330732,0.3969245428,0.125504861,0.1828276591,-0.0743496023,1.196257401,299.77695,812,296.9806655929519,297.63606060552286,25531866.0,812,21828178.70782672,19736258.56143274,0.0,3.4599999999999995,6.455727,812,5.319619804483797,4.77044877307837,104.6528531,94.2433149902508,16.777386,29.560496495308545,0.5209912542449998,3.36337730679331,50.27110726467517
3,2022-03-23,22.0,0.3088311231,0.3492788417,0.4102715059,0.1282517291,0.1855629222,-0.0721249939,1.1916714177,294.28183,813,296.271762432498,297.7197582396955,25273750.0,813,23325893.530406203,19829841.558115017,-0.0,3.4599999999999995,5.668147,813,5.37486574938038,4.798631347946579,110.3210001,99.0419463381974,20.97561,16.845378452451722,0.525155791565,2.9766602244917806,53.247767489166954
3,2022-03-24,23.0,0.3124346893,0.351414405,0.4235469076,0.1309841492,0.1882841469,-0.0699105215,1.187106639,294.53854,814,295.8261486155223,297.8037760013696,24206090.0,814,24916868.16737066,19923433.403177816,-0.0,3.4599999999999995,5.0021715,814,5.485577991655185,4.82675357793817,115.32317160000001,103.86869991613555,24.759264,16.825319083246477,0.529299892695,2.647648838191987,55.895416327358944
3,2022-03-25,24.0,0.3160204849,0.3535397630999999,0.4367507479,0.1337021213,0.1909913332,-0.0677061851,1.1825630649,296.81534,815,295.73442935713683,297.888088685734,25997722.0,815,26238583.15671133,20017005.74556549,0.0,3.4599999999999995,5.361125,815,5.629932402100082,4.854807023128397,120.68429660000001,108.72350693926396,24.032372,24.32851961232442,0.533423557635,2.8597503704259397,58.75516669778489
3,2022-03-26,25.0,0.3195885099,0.355654916,0.4498830268,0.1364056454,0.1936844811,-0.0655119847,1.1780406954,296.63348,816,296.0172097105677,297.97267099950267,26017590.0,816,27012839.39032116,20110530.24013017,0.0,3.4599999999999995,5.630981,816,5.780077001199087,4.882783264235924,126.31527760000002,113.6062902034999,26.916317,21.061918184057365,0.537526786385,3.0268031211249937,61.78196981890988
3,2022-03-27,26.0,0.3231387643,0.3577598637,0.4629437442999999,0.1390947215,0.1963635906,-0.0633279203,1.1735395305,295.77563,817,296.63571765487194,298.05749756850247,25892696.0,817,27126202.365306627,20203978.556218192,0.0,3.4599999999999995,5.671845,817,5.911464142661565,4.910673905149575,131.98712260000002,118.51696410864947,33.46966,28.38040470647769,0.541609578945,3.0719255822913034,64.85389540120119
3,2022-03-28,27.0,0.3266712481,0.3598546062,0.4759329004,0.1417693495999999,0.1990286617,-0.0611539919,1.1690595702000002,296.8782,818,297.5084247439262,298.1425429452852,25459550.0,818,26656758.082109723,20297322.38625202,0.0,3.4599999999999995,5.7571645,818,6.010057071903184,4.938470575448147,137.7442871,123.45543468409764,39.9348,35.790009241114085,0.5456719353149999,3.141523094641814,67.995418495843
3,2022-03-29,28.0,0.3301859613,0.3619391435,0.4888504951,0.1444295297,0.2016796944,-0.0589901994999999,1.1646008145000002,299.16492,819,298.52754537539977,298.22778161676143,25104490.0,819,25840089.488394864,20390533.45430527,0.0,3.4599999999999995,6.344171,819,6.075169275601904,4.966164932912493,144.0884581,128.42159961701012,42.330425,44.44385301138015,0.549713855495,3.4874787003295693,71.48289719617257
3,2022-03-30,29.0,0.3336829039,0.3640134755999999,0.5016965284,0.1470752618,0.2043166887,-0.0568365431,1.1601632634,301.82913,820,299.5726799031964,298.3131880118549,26113560.0,820,24987540.31895175,20483583.52466814,0.0,3.4599999999999995,7.005221,820,6.117372609009476,4.9937486660291714,151.0936791,133.4153482830393,24.512253,36.052243127465005,0.553735339485,3.879038428602451,75.36193562477503
3,2022-03-31,30.0,0.3371620759,0.3660776025,0.5144710003,0.1497065459,0.2069396446,-0.0546930227,1.1557469169,300.22498,821,300.52237339950386,298.39873650917303,25903362.0,821,24385204.62915701,20576444.41040061,0.0,3.4599999999999995,6.3882875,821,6.152693180285625,5.021213496484838,157.4819666,138.43656177952414,21.115881,30.214537000258503,0.557736387285,3.562980391187924,78.92491601596295
3,2022-04-01,31.0,0.3406234773,0.3681315241999999,0.5271739108,0.152323382,0.2095485621,-0.0525596383,1.1513517750000002,299.61588,822,301.26622592498654,298.4844014446935,25480382.0,822,24207509.62520128,20669087.9818709,0.0,3.4599999999999995,5.590019,822,6.195561488316787,5.048551181650724,163.0719856,143.48511296117488,39.07999,31.55153566608481,0.5617169988949999,3.1400086964460283,82.06492471240898
3,2022-04-02,32.0,0.3440671080999999,0.3701752406999999,0.5398052599000001,0.1549257701,0.2121434412,-0.0504363899,1.1469778377000002,300.4789,823,301.71957642024057,298.5701571194633,24910450.0,823,24473077.130949188,20761486.175276563,0.08,3.54,6.0001936,823,6.25326554666528,5.075753517056363,169.0721792,148.56086647823125,44.786552,34.955380527491926,0.5656771743149999,3.3941725609909468,85.45909727339993
3,2022-04-03,33.0,0.3474929683,0.372208752,0.5523650476,0.1575137102,0.2147242818999999,-0.0483232775,1.142625105,300.67523,824,301.84009986593435,298.65597780730815,22777212.0,824,25055122.118142743,20853611.001145635,0.01,3.5499999999999994,5.5832734,824,6.3239048326324045,5.102812338851886,174.6554526,153.66367881708314,42.616253,39.63825703002692,0.569616913545,3.1803269615858984,88.63942423498584
3,2022-04-04,34.0,0.3509010579,0.3742320581,0.5648532739,0.1600872023,0.2172910842,-0.0462203011,1.1382935769000002,301.35056,825,301.64234341929455,298.7418377625503,26038980.0,825,25739511.99337553,20945434.55281527,0.0,3.5499999999999994,6.68345,825,6.398371498061318,5.129719526258124,181.33890259999998,158.79339834334127,41.75345,38.23491700880822,0.573536216585,3.833200626735018,92.47262486172086
3,2022-04-05,35.0,0.3542913769,0.376245159,0.5772699388,0.1626462463999999,0.2198438481,-0.0441274607,1.1339832534,303.79587,826,301.20410132631133,298.8277112277319,26157590.0,826,26307501.543934338,21036929.01488529,0.12,3.67,6.8384385,826,6.465266557948104,5.1564670040037806,188.17734109999998,163.94986534734505,35.208096,38.58394104488539,0.5774350834349999,3.9487543058126158,96.42137916753347
3,2022-04-06,36.0,0.3576639253,0.3782480547,0.5896150423000001,0.1651908425,0.2223825736,-0.0420447563,1.1296941345000002,305.43576,827,300.6589847561067,298.9135724413424,26789600.0,827,26612628.00678032,21128066.671644107,0.0,3.67,7.203085,827,6.516512093176201,5.183046744748939,195.38042609999997,169.132912092094,25.078367,38.16001833140825,0.581313514095,4.187250653674983,100.60862982120845
3,2022-04-07,37.0,0.3610187031,0.3802407451999999,0.6018885844,0.1677209906,0.2249072607,-0.0399721879,1.1254262202,299.14456,828,300.17290962458463,298.9993956455465,26383840.0,828,26624729.36653116,21218819.91546439,0.0,3.67,7.03079,828,6.551180775314847,5.209450771494211,202.41121609999996,174.3423628635882,21.61143,34.90427154487103,0.585171508565,4.114217990703716,104.72284781191217
3,2022-04-08,38.0,0.3643557103,0.3822232304999999,0.6140905651,0.1702366906999999,0.2274179094,-0.0379097555,1.1211795105000002,296.5645,829,299.9075528191677,299.08515509391145,25888954.0,829,26427028.48850971,21309161.25516606,0.26,3.93,5.5859714,829,6.575819391190157,5.235671159974746,207.99718749999997,179.57803402356294,28.246197,26.4799128229794,0.589009066845,3.290187801736858,108.01303561364904
3,2022-04-09,39.0,0.3676749469,0.3841955106,0.6262209844000001,0.1727379428,0.2299145197,-0.0358574591,1.1169540054000002,296.9413,830,299.97919499193785,299.17082505913106,26224720.0,830,26169847.83023408,21399063.324343994,0.11,4.04,6.0365376,830,6.6010009656222,5.261700041038437,214.03372509999997,184.83973406460137,34.267117,31.26164477679752,0.592826188935,3.5786175797708317,111.59165319341987
3,2022-04-10,40.0,0.3709764129,0.3861575855,0.6382798423,0.1752247469,0.2323970916,-0.0338152987,1.1127497049,299.61545,831,300.42460541125496,299.2563798407433,26339226.0,831,26000352.080317806,21488498.88965788,0.0,4.04,6.7367,831,6.635435271014109,5.287529603007568,220.77042509999998,190.12726366760893,37.936104,28.44313522312851,0.596622874835,4.0192693209009445,115.61092251432082
3,2022-04-11,41.0,0.3742601083,0.3881094551999999,0.6502671388,0.1776971029999999,0.2348656251,-0.0317832743,1.108566609,303.5733,832,301.18516642462265,299.3417937728407,27074924.0,832,25996074.2850523,21577440.859081816,0.04,4.08,7.1499596,832,6.680073252117944,5.313152094023231,227.92038469999997,195.44041576163212,34.404236,31.34214183301912,0.600399124545,4.292829484372119,119.90375199869294
3,2022-04-12,42.0,0.3775260331,0.3900511196999999,0.6621828739,0.1801550110999999,0.2373201202,-0.0297613859,1.1044047177,303.25284,833,302.1159866872495,299.42704123176964,25382766.0,833,26127959.73678053,21665862.29011112,0.13,4.21,6.388403,833,6.724806463279557,5.338559824371776,234.30878769999998,200.77897558600392,40.10401,28.27960323405239,0.604154938065,3.85958521879926,123.7633372174922
3,2022-04-13,43.0,0.3807741873,0.391982579,0.6740270476000001,0.1825984712,0.2397605769,-0.0277496334999999,1.100264031,304.9226,834,303.019494566594,299.5120966438175,27138540.0,834,26267152.604477435,21753736.397923782,0.0,4.21,7.1524043,834,6.749488803584172,5.363745168792613,241.46119199999998,206.14272075479653,30.727226,34.70573021406246,0.6078903153949999,4.347877305759553,128.11121452325176
3,2022-04-14,44.0,0.3840045708999999,0.3939038331,0.6857996599,0.1850274833,0.2421869952,-0.0257480171,1.0961445489,303.52673,835,303.6952478597533,299.5969344928845,26443972.0,835,26233083.04878095,21841036.563494183,0.01,4.22,7.0200467,835,6.729393788324798,5.388700568766679,248.48123869999998,211.5314213235632,32.881096,35.8207680984285,0.6116052565349999,4.293497462841179,132.40471198609293
3,2022-04-15,45.0,0.3872171839,0.395814882,0.6975007108,0.1874420473999999,0.2445993751,-0.0237565366999999,1.0920462714,303.20627,836,303.99209896997195,299.6815293281384,24427644.0,836,25864759.504332464,21927736.341656603,0.08,4.3,6.4171376,836,6.643461619122531,5.413418534784866,254.89837629999997,216.94483985834805,42.024532,43.15457412278295,0.615299761485,3.9484632346964252,136.35317522078935
3,2022-04-16,46.0,0.3904120263,0.3977157256999999,0.7091302003000001,0.1898421635,0.2469977166,-0.0217751923,1.0879691985000002,302.80618,837,303.8474671201291,299.7658557716498,24614972.0,837,25088292.74404364,22013809.469116066,0.01,4.31,6.278408,837,6.482461134118926,5.437891648595741,261.17678429999995,222.3827315069438,47.586777,40.90635556724445,0.618973830245,3.8861702476008495,140.2393454683902
3,2022-04-17,47.0,0.3935890981,0.3996063641999999,0.7206881284000001,0.1922278316,0.2493820196999999,-0.0198039839,1.0839133302,303.23206,838,303.30197243977034,299.8498885260049,25155478.0,838,23954831.01068606,22099229.87240402,0.01,4.319999999999999,6.4095845,838,6.253993102518533,5.462112565431879,267.58636879999995,227.84484407237568,42.360924,47.32009211215349,0.6226274628149999,3.99078333493335,144.23012880332357
3,2022-04-18,48.0,0.3967483992999999,0.4014867975,0.7321744951,0.1945990517,0.2517522844,-0.0178429115,1.0798786665,302.3735,839,302.4850962050499,299.93360238189496,22044022.0,839,22633842.08525313,22183971.67577665,0.6,4.919999999999999,5.7845964,839,5.982223719720381,5.486074016214147,273.37096519999994,233.33091808858984,43.239395,42.06968611430588,0.6262606591949998,3.622665154641023,147.8527939579646
3,2022-04-19,49.0,0.3998899299,0.4033570256,0.7435893004,0.1969558237999999,0.2541085107,-0.0158919750999999,1.0758652074,300.5206,840,301.5764880121231,300.0169722256788,20960078.0,840,21363092.012156986,22268009.209053155,0.5,5.419999999999999,5.414927,840,5.702056498733189,5.50976880973326,278.7858921999999,238.8406868983231,43.435074,40.3297476543817,0.629873419385,3.4107185852101596,151.26351254317476
3,2022-04-20,50.0,0.4030136898999999,0.4052170484999999,0.7549325443000001,0.1992981479,0.2564506986,-0.0139511747,1.0718729529000002,301.6231,841,300.7550977064431,300.0999730469168,21976576.0,841,20372716.70628133,22351317.015391856,0.16,5.579999999999999,6.2387676,841,5.449484878104265,5.533189834807992,285.02465979999994,244.37387673313108,44.595802,37.87843732489742,0.6334657433849998,3.952045555540251,155.215558098715
3,2022-04-21,51.0,0.4061196793,0.4070668662,0.7662042268,0.201626024,0.2587788481,-0.0120205103,1.067901903,300.009,842,300.15194372131054,300.1825799458737,16957690.0,842,19810556.42722979,22433869.85900162,6.55,12.13,4.439428,842,5.251363243628,5.556330062419338,289.46408779999996,249.9302067955504,50.445534,46.60147880672648,0.637037631195,2.828082696980757,158.04364079569575
3,2022-04-22,52.0,0.4092078981,0.4089064786999999,0.7774043479,0.2039394521,0.2610929592,-0.0100999819,1.0639520577,299.7675,843,299.8208166897469,300.26476814098874,18870486.0,843,19695793.511032343,22515642.73278635,3.64,15.77,4.653979,843,5.118203238992126,5.579182547820046,294.11806679999995,255.5093893433705,52.400124,50.32538061588273,0.640589082815,2.981288139050271,161.02492893474601
3,2022-04-23,53.0,0.4122783463,0.410735886,0.7885329076,0.2062384322,0.2633930318999999,-0.0081895894999999,1.060023417,300.70154,844,299.7350681888841,300.3465129763095,25432814.0,844,19917876.88595967,22596610.86592019,0.3,16.07,6.1339383,844,5.042650837814185,5.6017404326188345,300.25200509999996,261.1111297759893,40.36153,49.28505233866266,0.6441200982449999,3.9509929404247677,164.97592187517077
