Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max
69,2021-05-06,6,0.1724951145404088,0.1542477456098718,0.285780453913849,-0.2090387824338084,-0.2439883596262827,-0.062645011600928,1.530257821563706,1.1336633663366336,1.6454619124797407,0.1967280512328485,0.162051282051282,0.2527075812274368,inf,-1770.0,inf,-0.1967280512328485,-0.2527075812274368,-0.162051282051282
65,2021-05-11,6,0.2513344313409195,0.1459052400376529,0.4369973190348525,-0.0738171174438382,-0.2434395114705397,0.069639794168096,1.172243197253924,0.8697883258499037,1.6435427574171029,0.2519841559945751,0.1323059028787438,0.3901734104046243,-0.6393541129053234,-366.3636363636363,153.0,-0.2519841559945751,-0.3901734104046243,-0.1323059028787438
66,2021-05-16,6,0.2797688897030242,0.2087447108603667,0.5680272108843537,-0.2369101905789907,-0.2987141444114738,0.0377039954980303,1.6252008884381568,0.9273318872017352,1.851904090267983,0.3636353983842595,0.3153937475267115,0.5139573070607554,0.6402610691663982,0.4187296647333428,1.4959689459540162,-0.3636353983842595,-0.5139573070607554,-0.3153937475267115
67,2021-05-21,6,0.2813361719488385,0.2175992348158775,0.5988112927191679,-0.2084576399478632,-0.276676435097397,0.0576395242451967,1.532616714610965,0.8910034602076125,1.7650142993326978,0.340878165924771,0.2995226730310262,0.533856022808268,0.8431188635551236,0.5798874480058723,2.103676913803496,-0.340878165924771,-0.533856022808268,-0.2995226730310262
64,2021-05-31,6,0.3886947594212178,0.2952886529528865,0.6809513125420686,-0.1035501475292144,-0.1829375549692172,0.2147937411095306,1.2370601969264945,0.6463700234192038,1.4477933261571585,0.3542271787556268,0.2982917214191853,0.5314799672935405,3.0441567245970327,1.4884001205182285,5.340802987861811,-0.3542271787556268,-0.5314799672935405,-0.2982917214191853
61,2021-06-05,6,0.4976631790070691,0.3747687754347021,0.7597190870328567,-0.0880302454893248,-0.1914409287502845,0.2048772110595912,1.2005153116647846,0.6599201824401368,1.473536036036036,0.4656167098059415,0.3922817534657175,0.616589861751152,1.5806393246913537,1.0539845758354756,2.353169670602859,-0.4656167098059415,-0.616589861751152,-0.3922817534657175
60,2021-06-15,6,0.4844922511910746,0.357218124341412,0.7716094472851229,-0.0710143266658299,-0.1617512364901996,0.1929824561403508,1.1585118862192687,0.6764705882352942,1.385926573426573,0.4587838467006199,0.3709419904204364,0.6335877862595419,1.4706374721902835,1.0031069684864626,2.2453703703703702,-0.4587838467006199,-0.6335877862595419,-0.3709419904204364
63,2021-06-20,6,0.5093323683059336,0.3797595190380761,0.7900223380491437,-0.0555671358213686,-0.1489361702127659,0.2207839562443026,1.123422763193597,0.6382915173237754,1.35,0.4628851293536269,0.3767622751579971,0.6320434487440597,1.7334045658740658,1.1731930041789198,2.572824156305506,-0.4628851293536269,-0.6320434487440597,-0.3767622751579971
204,2021-06-25,6,0.5509752786938542,0.4384291725105189,0.7616777883698761,-0.0019124043802256,-0.0827254936843978,0.2244031830238727,1.0081374200509627,0.6334488734835355,1.1803723816912337,0.4880763544602008,0.4205128205128205,0.6303484781649757,1.9410133295244905,1.30641925777332,2.7467690578760067,-0.4880763544602008,-0.6303484781649757,-0.4205128205128205
100,2021-07-20,6,0.6014297085370383,0.5012748597654259,0.6943453897096281,0.0730120480168356,-0.0220322262413679,0.1476447588903369,0.8652929069933903,0.7426995457495134,1.0450571620712843,0.515582678125553,0.4516765285996055,0.5882891125343093,2.2127765001244604,1.3896040210861835,2.7785613540197462,-0.515582678125553,-0.5882891125343093,-0.4516765285996055
97,2021-07-25,6,0.5732039490334884,0.4672619047619047,0.6721149083704805,0.0691769876114734,-0.0093770931011386,0.1363792511164548,0.8718808200439325,0.7599758162031439,1.0189317106152809,0.5029666946034917,0.4324324324324324,0.5872120357310766,1.8991600122931964,1.3426453819840365,2.3156764495347173,-0.5029666946034917,-0.5872120357310766,-0.4324324324324324
96,2021-07-30,6,0.5876219457821191,0.4808405438813349,0.6900518836002707,0.0647841103242538,-0.0387949410260054,0.1332941867293012,0.8798365691200407,0.7647668393782383,1.0807214665878178,0.50716239538261,0.4369406021155411,0.5837180025178347,2.284801804637409,1.4698255539839695,3.274720255766157,-0.50716239538261,-0.5837180025178347,-0.4369406021155411
95,2021-08-09,6,0.6186526476584691,0.4918276374442793,0.7268841394825647,0.1129137140887606,-0.0268685881778212,0.2932393197843219,0.8016243526895113,0.5465041693393201,1.0552208835341366,0.537618798009836,0.4545454545454545,0.6189830508474576,2.578469974155748,1.5343915343915344,6.066176470588235,-0.537618798009836,-0.6189830508474576,-0.4545454545454545
99,2021-08-14,6,0.6313027633148345,0.3136167590881084,0.7692307692307693,0.1343619281964377,-0.2001920307249159,0.279236276849642,0.7726430800656748,0.5634328358208955,1.5006002400960383,0.5149611512361231,0.3417243549402139,0.6423248882265276,2.423583065634422,0.4891408802613877,11.91740412979351,-0.5149611512361231,-0.6423248882265276,-0.3417243549402139
86,2021-08-19,6,0.6252892072204622,0.5062995800279981,0.7457392906494703,0.1108436832757933,0.0315991062879029,0.221989359987103,0.8023840415642939,0.6366754617414248,0.9387376237623762,0.5540878781437854,0.47599451303155,0.6417587177821096,2.165311056468602,1.570031187978452,2.716386950782576,-0.5540878781437854,-0.6417587177821096,-0.47599451303155
90,2021-08-24,6,0.6381498442518988,0.2219667943805874,0.7338175603503525,0.1738705205414165,0.0301665916253939,0.2709051049170059,0.7057058624531429,0.5736816165598817,0.9414335664335663,0.5388503350067481,0.1844515969299331,0.6222266640015991,2.6263453499101965,-16.589147286821706,75.21739130434783,-0.5388503350067481,-0.6222266640015991,-0.1844515969299331
94,2021-09-08,6,0.6681054394300793,0.2804289544235925,0.7923773425984417,0.2031676161708802,0.0692167577413479,0.3246187363834422,0.6648308814620657,0.5098684210526315,0.8705281090289608,0.5705728662207838,0.2411642411642411,0.6723253059613107,1.7366212738820743,-391.578947368421,63.31395348837209,-0.5705728662207838,-0.6723253059613107,-0.2411642411642411
92,2021-09-13,6,0.7261163028091479,0.579610538373425,0.8148784679597348,0.2211911156936968,0.1027409372236958,0.3419857235561324,0.6401455234575945,0.4903288201160541,0.813662604233483,0.6227677189871633,0.529248683116163,0.6989197885543553,2.2502701774937464,1.6636528028933093,2.830973451327434,-0.6227677189871633,-0.6989197885543553,-0.529248683116163
93,2021-09-23,6,0.755880537695697,0.6618950238582141,0.8298850574712644,0.2846962787690043,0.1643960036330608,0.3845890996070391,0.5579633412253593,0.4444718657453109,0.717628705148206,0.6455847458056376,0.5793039728980598,0.7144223869887587,2.239689434918226,1.7401433691756272,2.690730106644791,-0.6455847458056376,-0.7144223869887587,-0.5793039728980598
88,2021-10-08,6,0.7373632051478056,0.6298834818368746,0.8301289851545388,0.2543949460376509,0.1496253323664491,0.3867358521161018,0.5961339055939217,0.4422357343311506,0.7396972245584524,0.6321975143505695,0.5461638491547465,0.7044424297370807,2.3743233939356703,1.7036773849706874,2.8893632819751254,-0.6321975143505695,-0.7044424297370807,-0.5461638491547465
87,2021-10-18,6,0.7637482226703192,0.6627177700348432,0.8291271127575828,0.2603425567459572,0.1622016561130053,0.3846655791190864,0.5882399407229032,0.444392082940622,0.7208717518860017,0.6580897710366596,0.5931646401577391,0.7145513714551371,2.2316367407027293,1.7491263564465698,2.6963259620407456,-0.6580897710366596,-0.7145513714551371,-0.5931646401577391
85,2021-10-23,6,0.7506868498787757,0.6473755047106325,0.8141972367794188,0.2742231530508245,0.1912408759124087,0.3708824031404676,0.5706198295687059,0.458914342629482,0.678921568627451,0.6385219168603822,0.5685522531160115,0.6973478939157566,2.0704685017300672,1.6044029352901934,2.4485527856784337,-0.6385219168603822,-0.6973478939157566,-0.5685522531160115
83,2021-11-02,6,0.7199594424170624,0.6236442516268981,0.7945945945945946,0.2566249225685776,0.147695202257761,0.3448687350835322,0.5928398895837601,0.487133984028394,0.7426229508196721,0.613644658890017,0.5421066185938708,0.6757911085226169,2.4410074357689613,1.805131337813073,2.9143405443126307,-0.613644658890017,-0.6757911085226169,-0.5421066185938708
111,2021-11-07,6,0.7430469649223768,0.6466212027278363,0.8157894736842105,0.2544883477967621,0.1293443210318882,0.3703133025166923,0.5958033348724017,0.4595202398800599,0.7709390862944162,0.6447038566786784,0.5835505357660006,0.7051555176821475,2.323116493707552,1.8590901625882736,3.5047683923705724,-0.6447038566786784,-0.7051555176821475,-0.5835505357660006
84,2021-11-12,6,0.7249319386749501,0.6331138287864534,0.7944199706314243,0.2466048330137926,0.1608265947888589,0.3476923076923077,0.6054897358481252,0.4840182648401826,0.7229102167182663,0.6239157600468013,0.5585042219541616,0.6786285714285715,2.1063275011133733,1.6032304493842957,2.5765994602317828,-0.6239157600468013,-0.6786285714285715,-0.5585042219541616
112,2021-11-17,6,0.7297438280044931,0.5,0.7998154981549815,0.2515198181691671,0.0130743369443406,0.4072836618777146,0.599894573227062,0.4211775878442545,0.974188790560472,0.632942180388229,0.523167649536647,0.6947040498442367,2.158235879586611,1.2609847956479283,3.0973952434881085,-0.632942180388229,-0.6947040498442367,-0.523167649536647
113,2021-11-22,6,0.7184105940131933,0.6165592127587377,0.7811627316577812,0.219255769259417,0.1193838254172015,0.3408431472947602,0.6418129083992524,0.4915987780040733,0.786697247706422,0.603972082762647,0.5307086614173229,0.6681023562199139,2.214277514486297,1.7367616134582298,2.6909020965570303,-0.603972082762647,-0.6681023562199139,-0.5307086614173229
108,2021-11-27,6,0.7239825054244716,0.5300681959082455,0.7993840739111306,0.2406554552250331,0.031988291867029,0.4204447509050164,0.6137627120099826,0.4080097087378641,0.9380064829821718,0.60954609984558,0.524609843937575,0.6620315814282347,2.5232783865453845,1.3814832767813865,3.1523446264303345,-0.60954609984558,-0.6620315814282347,-0.524609843937575
115,2021-12-02,6,0.7348298867537524,0.641465830307032,0.8128625472887768,0.2316204878670706,0.1435142594296228,0.355819001502755,0.6251911181118285,0.4751231527093596,0.7489943684633951,0.6258627768477347,0.5595984943538268,0.6857410881801126,1.959276411284078,1.481344934375461,2.367447595561036,-0.6258627768477347,-0.6857410881801126,-0.5595984943538268
117,2021-12-17,6,0.7305958598713589,0.648297213622291,0.7896865520728008,0.2141528271602136,0.1201368106028217,0.3459033253342475,0.6486885278786625,0.4859908303616913,0.7854961832061069,0.6119070903648862,0.5411764705882353,0.6759720837487537,2.30090728911583,1.8265322711754184,2.717081125152874,-0.6119070903648862,-0.6759720837487537,-0.5411764705882353
110,2021-12-22,6,0.7007403416872698,0.6047904191616766,0.773938795656466,0.2396590943217544,0.1405734144222415,0.4508276533592989,0.6158610285339065,0.3785234899328859,0.7535039609993907,0.5914771679772511,0.4245847176079734,0.6588968382183245,2.398460530130395,1.7889371657754012,15.362318840579707,-0.5914771679772511,-0.6588968382183245,-0.4245847176079734
