Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max
75,2021-04-06,9,0.2272315760341741,0.1718661372660238,0.4322250639386189,-0.1230345884231966,-0.2022616294011822,0.005540974044911,1.285483035883889,0.9889791183294664,1.5070876288659794,0.3776502866245239,0.3424416042309387,0.4860681114551083,0.4062725317318273,0.2807375150560549,0.9728197105983574,-0.3776502866245239,-0.4860681114551083,-0.3424416042309387
77,2021-04-11,9,0.228720518168893,0.1924482338611449,0.4037626628075253,-0.1423368018764426,-0.2044745616865655,-0.0159182088779604,1.336640322899753,1.0323513940031563,1.5140616549486208,0.3514015017846543,0.26125,0.4505415162454874,0.5339204741542257,0.3755555555555556,1.4600596619158104,-0.3514015017846543,-0.4505415162454874,-0.26125
73,2021-04-21,9,0.2421072677938909,0.2046711739397664,0.4117221418234443,-0.1118385451503875,-0.1662113889472578,-0.0295451759225205,1.2543638374880872,1.06088933804952,1.3986895161290325,0.338579291467657,0.2595520421607378,0.4488073394495412,0.6353409959122538,0.4002205071664829,1.1980033277870217,-0.338579291467657,-0.4488073394495412,-0.2595520421607378
76,2021-04-26,9,0.2356817709839306,0.2047499100395826,0.3380670611439842,-0.1134531335837299,-0.1586863875658059,-0.0389094007384265,1.257611136273554,1.08096926713948,1.3772348033373063,0.3222359956721686,0.3001941747572815,0.3571718813490451,0.6512821178951386,0.4896238651102464,1.3094493116395496,-0.3222359956721686,-0.3571718813490451,-0.3001941747572815
74,2021-05-01,9,0.2132108287136667,0.135575221238938,0.279543020349875,-0.0772064208478463,-0.1760996847320222,0.0054794520547945,1.1695971449672058,0.989100817438692,1.4274781341107872,0.240649636664283,0.1690094802222948,0.3437771975630983,5.7980012658034905,-247.0833333333333,3185.0,-0.240649636664283,-0.3437771975630983,-0.1690094802222948
78,2021-05-06,9,0.2270248705361708,0.1347842688048873,0.3149847094801223,-0.1729434792294471,-0.2181996086105675,0.0143540669856459,1.4223319691245464,0.9716981132075472,1.55819774718398,0.2421767502365204,0.1474597273853779,0.2972566704246523,2.137727061832941,-1255.0,1107.5,-0.2421767502365204,-0.2972566704246523,-0.1474597273853779
193,2021-05-11,9,0.2210033363603625,0.1250421300977418,0.4904891304347826,-0.0774291862727096,-0.1602285714285714,-0.0130454340980656,1.1693887045014266,1.0264357338195078,1.381600435492651,0.250016053193182,0.1451612903225806,0.4844384303112314,-0.2869844679944795,-951.6666666666669,62.29166666666667,-0.250016053193182,-0.4844384303112314,-0.1451612903225806
82,2021-05-16,9,0.3212087399754064,0.214516129032258,0.557549346321456,-0.152786688511606,-0.3487017714147051,0.0424242424242424,1.37247588543806,0.9186046511627908,2.070789865871833,0.3928474627244527,0.3242662848962062,0.5216826798234225,0.7155219648041978,0.4450048812235601,1.5864939870490289,-0.3928474627244527,-0.5216826798234225,-0.3242662848962062
194,2021-05-21,9,0.3583982954744201,0.2195909580193756,0.5726113224434997,-0.1449803396016331,-0.2875893005482638,0.0199089874857792,1.346216796905402,0.9609592861126603,1.8073694029850744,0.4092985183535525,0.3044963005122367,0.5341506129597198,0.9190562553128672,0.6411062225015713,1.8918315726826365,-0.4092985183535525,-0.5341506129597198,-0.3044963005122367
84,2021-05-31,9,0.4350389927581762,0.3189264552108748,0.6394389438943895,-0.0235913145239477,-0.1611392898946547,0.1867181467181467,1.05270782350512,0.6853201457574181,1.3841860465116278,0.4102564882181998,0.2810553316233052,0.5526007039499413,1.920619788760683,1.2023305084745763,5.184994861253855,-0.4102564882181998,-0.5526007039499413,-0.2810553316233052
79,2021-06-05,9,0.479098673580185,0.3340111845449924,0.7482029164099404,-0.0316262089139509,-0.1837264661328716,0.1862262825017568,1.071529457091028,0.6860189573459715,1.4501590668080593,0.4576672988345922,0.3723849372384937,0.6513402465270984,1.3177655233998118,0.7934782608695652,2.3689771766694845,-0.4576672988345922,-0.6513402465270984,-0.3723849372384937
83,2021-06-10,9,0.4795924834768422,0.3361945636623748,0.7520453115166772,-0.0555891657407368,-0.1861793260993718,0.1888268156424581,1.1265580793600536,0.6823308270676691,1.4575438596491228,0.4592049232575874,0.3516642547033285,0.6441954800077265,1.4128209954281905,0.853185595567867,2.580030487804878,-0.4592049232575874,-0.6441954800077265,-0.3516642547033285
81,2021-06-15,9,0.4866117377523202,0.3232547799021787,0.7738359201773836,-0.0440083744719275,-0.1716526285216381,0.2072986692276032,1.100681715296845,0.6565909090909091,1.4144460028050492,0.4595435989096326,0.3600844772967265,0.6755521706016756,1.332225933719419,0.8030487131337678,2.462791891198357,-0.4595435989096326,-0.6755521706016756,-0.3600844772967265
80,2021-06-20,9,0.5044349719833301,0.3306010928961748,0.8012702315099365,-0.0418725501570707,-0.1804034582132564,0.2355255761663856,1.0971267977732253,0.618744313011829,1.440225035161744,0.4585053327822183,0.3617234468937875,0.6816770186335404,1.482790768280646,0.8976009362200117,2.58223240765705,-0.4585053327822183,-0.6816770186335404,-0.3617234468937875
89,2021-06-25,9,0.5172438280389066,0.3714028776978417,0.7600984211605495,-0.0186819788012728,-0.1428155481147183,0.2177613845935593,1.0453076282298868,0.6423578751164958,1.333220108695652,0.4731638402948147,0.3914623069936421,0.6536312849162011,1.566965008653482,0.9972232282989256,2.657518075844769,-0.4731638402948147,-0.6536312849162011,-0.3914623069936421
88,2021-07-20,9,0.5367244179152124,0.4178258629572385,0.7475177304964539,-0.0277096992675982,-0.1623848763936015,0.2070542129327237,1.066075512577858,0.6569264069264069,1.3877314814814814,0.4909557667478433,0.4167517875383044,0.6321483771251932,1.6278515996312082,1.1777519604995643,2.6869611120886856,-0.4909557667478433,-0.6321483771251932,-0.4167517875383044
86,2021-07-25,9,0.5266440320298629,0.4284294234592445,0.6996684036001894,-0.0165989079061502,-0.1372924648786717,0.1383147853736089,1.038420164074348,0.7569832402234636,1.318282753515914,0.487368304413357,0.4227722772277227,0.6100516042180839,1.5262723085671095,1.1652653704676823,2.184588078686585,-0.487368304413357,-0.6100516042180839,-0.4227722772277227
85,2021-07-30,9,0.5201251353989172,0.4189071986123157,0.6801361122926415,-0.0244048363350487,-0.1398380677919583,0.1366582135812905,1.0548180561832243,0.7595438770451165,1.3251435864709635,0.4774468182441599,0.4176776429809358,0.5774760383386581,1.7246137066476277,1.3379835129993658,2.920757363253857,-0.4774468182441599,-0.5774760383386581,-0.4176776429809358
87,2021-08-09,9,0.5569104917127272,0.4473806212331943,0.6806959793087233,-0.0098378488921573,-0.1389741341516878,0.121007371007371,1.0245233040996455,0.7841095890410958,1.3228105906313643,0.5210761246147629,0.456973293768546,0.6015796401930671,1.7679205372278428,1.302294197031039,2.514494108846082,-0.5210761246147629,-0.6015796401930671,-0.456973293768546
90,2021-08-24,9,0.5542257462952422,0.4647246244879381,0.6641582455385938,0.0634057191141675,-0.0392464678178963,0.1766250820748522,0.8827547207144555,0.6997767857142857,1.0816993464052287,0.4932889528693207,0.4257864421798848,0.5624750499001996,2.043442619171602,1.4882541377469298,3.3638380476982803,-0.4932889528693207,-0.5624750499001996,-0.4257864421798848
92,2021-09-08,9,0.6719785211212642,0.4778469425119004,0.7770227224463793,0.1471121003166409,0.0181351307976247,0.2967549772691644,0.7467343237517108,0.5423114119922631,0.96437578814628,0.5900741521353279,0.4362989323843416,0.6719280719280719,2.596482325935949,1.476263762282467,3.341552511415525,-0.5900741521353279,-0.6719280719280719,-0.4362989323843416
93,2021-09-13,9,0.6918765323243515,0.5601274992755723,0.7991180793728564,0.1578632294476287,0.0123597642137288,0.3002832861189802,0.7308729408664938,0.5381263616557734,0.9755822689706988,0.6090823677892869,0.5138394080570019,0.7083042568039079,2.0840046231053933,1.436130007558579,2.6344693910515264,-0.6090823677892869,-0.7083042568039079,-0.5138394080570019
94,2021-09-23,9,0.7517812068285223,0.6217345872518286,0.8377862595419847,0.2665672064263011,0.1395348837209302,0.380892633088367,0.5813735583610116,0.4483385254413292,0.7551020408163265,0.6445583130000344,0.5507487520798668,0.7225691347011597,2.257786204443218,1.605060111250673,2.692307692307692,-0.6445583130000344,-0.7225691347011597,-0.5507487520798668
197,2021-10-08,9,0.7514806405988089,0.5938026271471876,0.8324583428440995,0.2609191487184399,0.0489731437598736,0.3901298701298701,0.5908769507534744,0.4387144992526158,0.9066265060240964,0.6421730677233769,0.5385633896060907,0.7200170721297482,2.5376814782192487,1.7284313725490197,3.051603111364068,-0.6421730677233769,-0.7200170721297482,-0.5385633896060907
98,2021-10-18,9,0.7830238602360533,0.6386170906718852,0.8495224784532961,0.2823822851189512,0.0862186014935505,0.3895610093328724,0.5632985200753908,0.4393034825870647,0.84125,0.6727560833798572,0.5823343848580441,0.7367583541714026,2.3817684404391444,1.6705171494579705,2.838929363319607,-0.6727560833798572,-0.7367583541714026,-0.5823343848580441
100,2021-10-23,9,0.7748631674337757,0.6130709246193836,0.834762979683973,0.3189891705438926,0.1847389558232931,0.4198146828225231,0.5179045078874572,0.4086345381526104,0.688135593220339,0.6565248440507783,0.5393298059964726,0.7133178064789328,2.245305535503394,1.534957233172183,2.6993201483312736,-0.6565248440507783,-0.7133178064789328,-0.5393298059964726
97,2021-11-07,9,0.7808958602195287,0.6572118286059143,0.8373626373626374,0.2967957064354499,0.124257932446264,0.3975436328377504,0.5455365515662937,0.4310823311748381,0.778951201747997,0.6717398799758063,0.5765320941039791,0.7244144334247732,2.5416484212710704,1.8302771267061904,2.97585810477911,-0.6717398799758063,-0.7244144334247732,-0.5765320941039791
