Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,grndvi_mean,grndvi_min,grndvi_max,dia,ndvi_mean_pred_1,ndvi_mean_pred_2,ndvi_mean_pred_3,ndvi_mean_pred_4,ndvi_mean_pred_5,ndvi_mean_pred_6,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
48,2020-11-17,14,0.2793662305373557,0.2217031979877829,0.478189971463514,0.0279302073989758,-0.0313259905592905,0.1955159907682163,0.9511464492634568,0.6729178157749587,1.0646780862374483,0.323221540618724,0.2707502718376223,0.4450304259634888,1.022676883731808,0.5564416090731881,5.302197802197802,-0.323221540618724,-0.4450304259634888,-0.2707502718376223,0.4493732863772585,0.2904721753794266,1.012507106310404,0.1278228060776858,0.0917546056161688,0.2741902207551062,7282.431160894663,6253.254048017867,7882.865728207905,1,0.32444331312208863,0.16210621542703216,0.24428299555103425,0.28128538359361893,0.2913085177347124,0.0169449966354005,-0.14826924709577732,-0.29504298999277784,-0.22656942904437397,-0.1753718838584922,-0.15855733463255256,-0.008446449408416035
49,2020-11-22,14,0.2594968947340531,0.1787925696594427,0.7649393605292172,-0.1831122010582141,-0.2524786718930136,0.2561768530559167,1.479493333723874,0.5921325051759835,1.67550894509562,0.3933988731969126,0.3312937062937063,0.6706324358171571,0.5761477622126716,0.3177966101694915,2.823539402173913,-0.3933988731969126,-0.6706324358171571,-0.3312937062937063,0.4108996048917617,0.166966696669667,2.692528735632184,0.0869554827010619,0.0284090909090909,0.4894865525672371,6768.650852851687,5027.513305736251,7448.86655211913,6,0.3302558832240822,0.17863600766189727,0.24978379409465978,0.27875557907915793,0.2854820020131733,0.08920796736475448,-0.14208359711044857,-0.2791675843802115,-0.21988390006781802,-0.1797977232001725,-0.1685136517586006,-0.045173448753221476
50,2020-11-27,14,0.2845671129440991,0.1761971176197117,0.7450236966824645,-0.188779566842263,-0.2976886661097187,0.2266931611193906,1.5184059457585182,0.6303995680345572,1.8477398889770025,0.3863135251098391,0.2925816023738872,0.6361221779548473,0.6828688571592675,0.3475151292866312,2.610428429093324,-0.3863135251098391,-0.6361221779548473,-0.2925816023738872,0.4662214044085511,0.1382510991695162,2.4117091595845137,0.1100175548713847,0.0396434435843302,0.4659606656580938,5828.78447159059,4444.805528134255,6506.860618014464,11,0.33606845332607577,0.19492456677820053,0.25566093939159706,0.27738818467157544,0.28132922463139715,0.1490607071927278,-0.13589794712511985,-0.2635102847226287,-0.21290188042988795,-0.18283945251224512,-0.17622806781979733,-0.0765560645115512
51,2020-12-02,14,0.2937036823680879,0.1931182795698924,0.8043950736537069,-0.1814256329221775,-0.2675016479894528,0.2641443943075321,1.4949709816694337,0.5820977484898407,1.730381569474442,0.4237865009003997,0.3571428571428571,0.7157290470723306,0.6204892084063952,0.3069672653165202,2.357011070110701,-0.4237865009003997,-0.7157290470723306,-0.3571428571428571,0.4967222663432379,0.1555555555555554,2.8710762331838566,0.1052636781840502,0.023070097604259,0.5058171745152354,5797.899380036194,4486.575555555555,6408.898360655738,16,0.34188102342806936,0.2109718927759419,0.2619003592923255,0.27712847953337405,0.2787496910729619,0.19807471621425565,-0.1297122971397911,-0.24807109102002958,-0.205635095707886,-0.18456504004009897,-0.18184533980107156,-0.10297456802426122
53,2020-12-12,14,0.2784573330853795,0.196078431372549,0.7205479452054795,-0.1908885679472821,-0.2763532763532763,0.2190134529147982,1.5106964512828336,0.640670982931136,1.763779527559055,0.3890824938138792,0.3349123638086215,0.626559924652696,0.6298246633414711,0.3557834226675988,2.3724782680006564,-0.3890824938138792,-0.626559924652696,-0.3349123638086215,0.4350811898576635,0.1873278236914599,2.0879926672777267,0.1002953088433148,0.0309232480533926,0.4275970619097586,5744.127658419349,4473.4201977401135,6448.879684418146,26,0.3535061636320565,0.24234284541573897,0.2754097343070735,0.2797178442626871,0.2779245634546496,0.26924241090115253,-0.11734099716913363,-0.2178470214797821,-0.19029413332087552,-0.18433331111391557,-0.1873416754665673,-0.14235943154507405
54,2020-12-22,14,0.3040551484650718,0.203988367262152,0.6763522574877068,-0.1273130266673698,-0.2314016708659329,0.1792437387461123,1.315533383878299,0.6960022209883399,1.6021394064872323,0.385370244628915,0.3119232188999631,0.5923566878980892,0.7859925570231089,0.4200171086398631,2.438818565400844,-0.385370244628915,-0.5923566878980892,-0.3119232188999631,0.466093649092439,0.2457061068702291,1.5782608695652174,0.1204603165481643,0.0573420283337081,0.3711126468555632,6348.384185544489,5021.382087628866,7358.929093978615,36,0.36513130383604364,0.2727488655812885,0.2901993419427385,0.2861042687573693,0.28226666091940816,0.3128473847942546,-0.10496969719847615,-0.18849537575946904,-0.17395481752520453,-0.17962087594157147,-0.18605875093208182,-0.16605159656324517
55,2020-12-27,14,0.3178336243436577,0.2232336367576939,0.7029003783102143,-0.1406253386338813,-0.2281181619256017,0.1692089393401915,1.3578989989138004,0.7105582524271845,1.591070163004961,0.436009662127438,0.3795476892822025,0.6388349514563106,0.6107643756711054,0.3781204111600588,1.8163451511991653,-0.436009662127438,-0.6388349514563106,-0.3795476892822025,0.4128699901309197,0.1963492846571288,1.5321923390383048,0.1078986324407783,0.0466119982736297,0.3640839595750194,5690.4203948187815,4556.567881835324,6318.971758664955,41,0.3709438739380372,0.2875900259862205,0.2980390526196134,0.29059433123655154,0.28615773842221826,0.3269980811762314,-0.09878404721314742,-0.17414671183178793,-0.16544009104237695,-0.1757408169536313,-0.1831835338798026,-0.17279726445191243
56,2021-01-06,14,0.2989819286522097,0.2133090246125797,0.6215087444531454,-0.1431799663523426,-0.2198106336489439,0.1286455537663267,1.3521243903968037,0.7720355104629042,1.5634802091112772,0.4127683218582775,0.3457286432160804,0.5766058485378656,0.5663159477276948,0.3838526912181303,1.4865220249835631,-0.4127683218582775,-0.5766058485378656,-0.3457286432160804,0.3845191814301326,0.22010481181515,1.2203773584905662,0.1050401552105725,0.0595878136200716,0.3182402881399537,5719.930402194625,4490.323002240478,6472.99814471243,51,0.3825690141420243,0.3165486474403988,0.3145379269438447,0.3019220957564892,0.296970862530192,0.34448732909853313,-0.08641274724248994,-0.1461037018413765,-0.147779128793249,-0.16523474773641544,-0.1735408125756353,-0.17752845331847658
58,2021-01-21,14,0.3128144021210994,0.2387425658453695,0.5875087392216266,-0.1170045449884284,-0.1989100817438692,0.1306886484629915,1.2760007654554812,0.7688335358444714,1.4965986394557824,0.3599679503537636,0.3141109654871122,0.4918966272448533,1.0368312921514624,0.6275805119735756,4.119056395134537,-0.3599679503537636,-0.4918966272448533,-0.3141109654871122,0.4729659182406999,0.3336310853059401,1.1573472041612485,0.1312038393973997,0.0911270983213429,0.3040723981900452,6141.782855186631,5169.22092222987,6628.913782252989,66,0.400006724448005,0.3581773312324521,0.34112378861358617,0.3240722020193798,0.31962758519821977,0.3544836250744654,-0.06785579728650373,-0.10567498151813641,-0.11988479587040872,-0.1434778508291103,-0.15093402995177704,-0.166628865648194
59,2021-01-26,14,0.3455415239515692,0.2556430446194225,0.6365838885523925,-0.1669487899016952,-0.24602048857368,0.0650051921079958,1.4170339545224662,0.8779251170046802,1.6525919732441472,0.4171746230698245,0.3614114968696642,0.5801006810778798,0.748430303052753,0.5304761904761904,1.7589634362797302,-0.4171746230698245,-0.5801006810778798,-0.3614114968696642,0.5179235968998102,0.2918502202643172,1.3167293233082709,0.148834100626531,0.0823648307225871,0.3405211141060197,4853.898251108181,3679.387379491674,5219.058035714286,71,0.4058192945499986,0.37157109292601276,0.35041946728765605,0.33264808289014103,0.3286118661019798,0.35580327144731116,-0.061670147301174996,-0.09263495332035694,-0.11025948332556472,-0.1348484707890019,-0.1416195289625191,-0.15914450428989046
