Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
57,2020-11-17,2,0.2681966457640187,0.1061046511627906,0.4046204620462046,0.0795290324890276,-0.1262392597488433,0.1982008995502248,0.8571494186231766,0.6691691691691691,1.2889561270801817,0.2624053781193199,0.1923076923076923,0.36832895888014,5.465340232375534,-231.78571428571428,1637.5,-0.2624053781193199,-0.36832895888014,-0.1923076923076923,0,-0.16547066069974484,-0.28388325512289553,-0.14282471230453184,-0.10566853454974413,-0.12442452339610718,-0.0005482349781938115
49,2020-11-22,2,0.2202040202319705,0.137037037037037,0.7752635638981743,-0.0456929576373198,-0.2435301924353019,0.2978473581213307,1.1105794749491091,0.5410132689987938,1.643859649122807,0.3481325618169401,0.2746249184605349,0.6544696618805003,0.5288843569398952,0.2607784038789149,3.338870431893688,-0.3481325618169401,-0.6544696618805003,-0.2746249184605349,5,-0.15985770978587524,-0.27113396498768394,-0.14788134630548927,-0.1189080559046023,-0.1318549196770016,-0.04918042877426453
50,2020-11-27,2,0.1874967000851818,0.1119030648610121,0.7300420168067226,-0.1716215922126948,-0.2728028256804488,0.2509448223733938,1.4313887639553362,0.5987915407854985,1.7502857142857142,0.2958803077094982,0.2382234185733512,0.617567234147545,0.4288360117709579,0.2158372284850151,2.681844491607177,-0.2958803077094982,-0.617567234147545,-0.2382234185733512,10,-0.15424475887200564,-0.2585305361307361,-0.1521879808435595,-0.1306606065430041,-0.13858420462303833,-0.08958067915056685
51,2020-12-02,2,0.2131658965889773,0.1593172119487909,0.7703404500865552,-0.2660538008077155,-0.3553842327779159,0.2568499901438991,1.7598839954703935,0.5912797992471769,2.1026234567901234,0.3412281195979471,0.2950741272118603,0.6783364043169255,0.4725454973932487,0.2950862863917797,2.5371017023134,-0.3412281195979471,-0.6783364043169255,-0.2950741272118603,15,-0.14863180795813605,-0.2460729685520521,-0.15576260285123372,-0.1409783716265826,-0.14460309358485965,-0.12260842346747197
53,2020-12-07,2,0.1803840511402429,0.0899621212121212,0.2879884225759768,0.036054248385696,-0.0505758637956935,0.1403249630723781,0.9334648073693224,0.7538860103626943,1.1065400843881856,0.1922505571262444,0.13189448441247,0.2543127434613244,inf,-756.6666666666667,inf,-0.1922505571262444,-0.2543127434613244,-0.13189448441247,20,-0.14301885704426642,-0.23376126225163182,-0.15862319926100307,-0.14991285423169426,-0.14990436199520632,-0.1490608958659038
48,2020-12-12,2,0.1823938003366032,0.1268882175226586,0.7272219116825042,-0.2560399672049849,-0.3211049723756906,0.2338269680436477,1.7192468343679597,0.6209728363866077,1.9459635416666667,0.2716493091305121,0.2164696290256828,0.6148419127253724,0.503126421885058,0.3146633102580238,2.743419644767815,-0.2716493091305121,-0.6148419127253724,-0.2164696290256828,25,-0.13740590613039683,-0.22159541722947534,-0.16078775700535872,-0.15751487534941866,-0.15448279038906465,-0.1696759075197255
47,2020-12-22,2,0.2046878615155749,0.0696709160984287,0.4227754725680037,-0.1951898469270246,-0.303063861203396,0.1043725917239068,1.5244830730909364,0.8109830097087378,1.8697033898305084,0.2818064052729923,0.1394335511982571,0.4481707317073171,0.5528270612099521,-51.2,10.29494382022472,-0.2818064052729923,-0.4481707317073171,-0.1394335511982571,35,-0.12618000430265763,-0.1977013110199536,-0.16310070422779352,-0.1689214066606413,-0.16145994489937165,-0.1960639569189791
46,2020-12-27,2,0.2028363120524601,0.1437823834196891,0.7079400333148251,-0.2361734973788697,-0.2983354673495518,0.2134038800705467,1.6399092186842927,0.6482558139534884,1.8503649635036497,0.3110715708561777,0.2611111111111111,0.6379126730564431,0.4357286610128156,0.2944626935710934,1.781721632196758,-0.3110715708561777,-0.6379126730564431,-0.2611111111111111,40,-0.12056705338878804,-0.18597304983258842,-0.16328506757085504,-0.17282414840991545,-0.1638577627783443,-0.20303971835025622
45,2021-01-06,2,0.2096352793376505,0.1601615074024226,0.6517754868270332,-0.2395901939306445,-0.2953493054157439,0.1683521713265913,1.647898187467461,0.7118126272912424,1.8382857142857143,0.2972586016188819,0.2493224932249322,0.5802739726027397,0.4730900085278495,0.3298749667464751,1.6886424932574169,-0.2972586016188819,-0.5802739726027397,-0.2493224932249322,50,-0.10934115156104884,-0.16295411129264936,-0.16179950838312196,-0.17726904734565435,-0.16648308053127045,-0.20719105834050328
43,2021-01-26,2,0.284592656078249,0.2109020116807268,0.5952143569292123,-0.2266425397686375,-0.2926249008723235,0.0852915578764142,1.5978572755412888,0.842822774659182,1.8273542600896864,0.3326205036751227,0.279835390946502,0.5465639049454079,0.7649167409416153,0.5261479591836735,1.6178549787921632,-0.3326205036751227,-0.5465639049454079,-0.279835390946502,70,-0.08688934790557043,-0.11866656955193645,-0.15191488062198416,-0.1740201297927062,-0.1632214000053738,-0.18825503067738975
